5.990809917449951172e+00,4.442037582397460938e+00,-1.740843296051025391e+00,2.322268038988113403e-01,7.615454196929931641e+00,8.073567390441894531e+00,7.483739852905273438e+00,7.814073085784912109e+00
7.403580665588378906e+00,4.067890167236328125e+00,-5.482108592987060547e-01,-1.090147793292999268e-01,6.711771965026855469e+00,8.352662086486816406e+00,7.353187084197998047e+00,7.985460758209228516e+00
6.790889739990234375e+00,5.020217418670654297e+00,-8.682038784027099609e-01,2.934823334217071533e-01,7.049445629119873047e+00,9.004355430603027344e+00,7.402171611785888672e+00,7.778076648712158203e+00
7.210923194885253906e+00,4.539944648742675781e+00,-8.848059177398681641e-01,-2.566142678260803223e-01,6.900669574737548828e+00,8.683310508728027344e+00,7.776003837585449219e+00,7.620585441589355469e+00
7.319398880004882812e+00,4.008911132812500000e+00,-4.583082199096679688e-01,-1.154336631298065186e-01,6.625854492187500000e+00,8.404702186584472656e+00,7.308306217193603516e+00,7.988279819488525391e+00
7.232138633728027344e+00,3.987079620361328125e+00,-6.544905304908752441e-01,-3.296189308166503906e-01,6.975255012512207031e+00,7.973908424377441406e+00,7.213971614837646484e+00,7.706552505493164062e+00
7.048216342926025391e+00,5.100807189941406250e+00,-9.428265094757080078e-01,6.445744037628173828e-01,7.040771484375000000e+00,8.962094306945800781e+00,7.385991096496582031e+00,8.107404708862304688e+00
7.159327030181884766e+00,4.611037254333496094e+00,-6.539655923843383789e-01,1.913430392742156982e-01,7.093163013458251953e+00,8.919700622558593750e+00,7.468856334686279297e+00,7.803300380706787109e+00
6.106873989105224609e+00,4.577498435974121094e+00,-1.138985753059387207e+00,-9.282943606376647949e-01,7.636372566223144531e+00,9.334264755249023438e+00,8.400981903076171875e+00,6.458687782287597656e+00
6.276178359985351562e+00,4.933009624481201172e+00,-8.708818554878234863e-01,5.368736572563648224e-03,7.624606609344482422e+00,8.796161651611328125e+00,7.265347003936767578e+00,7.145143032073974609e+00
7.099007606506347656e+00,4.143129825592041016e+00,-6.978936791419982910e-01,-4.647722542285919189e-01,7.166087627410888672e+00,8.009336471557617188e+00,7.252669334411621094e+00,7.394457340240478516e+00
5.839567184448242188e+00,4.385351181030273438e+00,-1.270498991012573242e+00,1.261147558689117432e-01,7.755226135253906250e+00,8.069801330566406250e+00,7.041848659515380859e+00,7.593062877655029297e+00
6.179129123687744141e+00,5.296510696411132812e+00,-5.556260347366333008e-01,1.319165974855422974e-01,7.654654026031494141e+00,8.958073616027832031e+00,6.825019359588623047e+00,6.847321987152099609e+00
3.735312700271606445e+00,3.794981241226196289e+00,-1.138587713241577148e+00,-2.087432891130447388e-01,7.917210102081298828e+00,8.579760551452636719e+00,6.844151496887207031e+00,6.462842464447021484e+00
7.119724750518798828e+00,4.052981853485107422e+00,-6.052495837211608887e-01,-1.977160125970840454e-01,6.699395656585693359e+00,8.447535514831542969e+00,7.421957015991210938e+00,7.832709312438964844e+00
6.257084846496582031e+00,5.011638164520263672e+00,-8.838161826133728027e-01,6.974086165428161621e-02,7.640573024749755859e+00,8.738814353942871094e+00,7.179244518280029297e+00,7.200599670410156250e+00
7.337978363037109375e+00,3.953278303146362305e+00,-4.649826586246490479e-01,-2.101311385631561279e-01,6.810840129852294922e+00,8.102113723754882812e+00,7.149878501892089844e+00,7.873163223266601562e+00
5.761487007141113281e+00,3.874088764190673828e+00,1.301911830902099609e+00,1.927524566650390625e+00,7.371261596679687500e+00,8.152493476867675781e+00,3.973801851272583008e+00,8.872653007507324219e+00
5.974292755126953125e+00,4.637823104858398438e+00,-1.790343403816223145e+00,2.329907119274139404e-01,7.645291328430175781e+00,8.448760986328125000e+00,7.776358604431152344e+00,7.685223102569580078e+00
5.530204772949218750e+00,4.259489536285400391e+00,-1.405495643615722656e+00,-6.886880099773406982e-02,7.455751895904541016e+00,8.324432373046875000e+00,7.354775428771972656e+00,7.273079395294189453e+00
7.402918815612792969e+00,4.642616271972656250e+00,-7.757787108421325684e-01,-1.729353964328765869e-01,6.989478588104248047e+00,8.430798530578613281e+00,7.488436222076416016e+00,7.719865322113037109e+00
6.915497779846191406e+00,4.288352489471435547e+00,-8.365089893341064453e-01,8.826428093016147614e-03,6.702165603637695312e+00,9.023033142089843750e+00,7.824729919433593750e+00,7.864876270294189453e+00
7.157717704772949219e+00,4.011235713958740234e+00,-7.320563793182373047e-01,-3.951247334480285645e-01,7.095738410949707031e+00,7.971299171447753906e+00,7.260853290557861328e+00,7.602947711944580078e+00
6.155704021453857422e+00,4.979948520660400391e+00,-4.875252544879913330e-01,-7.866597175598144531e-02,7.629712581634521484e+00,8.643910408020019531e+00,6.726137638092041016e+00,6.763208389282226562e+00
7.631991386413574219e+00,4.757873058319091797e+00,-3.723648786544799805e-01,9.613186120986938477e-02,7.120367050170898438e+00,8.365485191345214844e+00,6.934842109680175781e+00,7.789762496948242188e+00
6.229888439178466797e+00,4.505570888519287109e+00,-1.717064023017883301e+00,2.450875937938690186e-01,7.611611366271972656e+00,8.096460342407226562e+00,7.557134151458740234e+00,7.887403011322021484e+00
6.178068637847900391e+00,4.434679031372070312e+00,-1.527118921279907227e+00,9.769956767559051514e-02,6.928292274475097656e+00,8.585225105285644531e+00,7.764119148254394531e+00,7.700721263885498047e+00
5.443426609039306641e+00,4.422262191772460938e+00,1.045558214187622070e+00,1.581330776214599609e+00,7.239676952362060547e+00,8.674924850463867188e+00,4.397668838500976562e+00,9.047644615173339844e+00
7.040925979614257812e+00,5.087965011596679688e+00,-9.344586133956909180e-01,6.307389140129089355e-01,7.074502944946289062e+00,8.908475875854492188e+00,7.359329700469970703e+00,8.082420349121093750e+00
7.248832225799560547e+00,3.895246505737304688e+00,-4.045062065124511719e-01,-2.285462319850921631e-01,6.770319938659667969e+00,8.155117034912109375e+00,7.108508586883544922e+00,7.854675769805908203e+00
7.042034626007080078e+00,3.887777090072631836e+00,-5.358892679214477539e-01,-3.031994402408599854e-01,7.013220787048339844e+00,7.930088520050048828e+00,7.030707836151123047e+00,7.670115470886230469e+00
7.192644596099853516e+00,4.461427211761474609e+00,-7.859249114990234375e-01,-2.303627282381057739e-01,6.875419139862060547e+00,8.633870124816894531e+00,7.665465354919433594e+00,7.645060062408447266e+00
6.289838314056396484e+00,5.148617744445800781e+00,-7.684241533279418945e-01,5.925852060317993164e-02,7.519375324249267578e+00,8.845732688903808594e+00,7.082838058471679688e+00,7.006763458251953125e+00
6.102525234222412109e+00,4.546238899230957031e+00,-1.827383399009704590e+00,2.173067480325698853e-01,7.679485321044921875e+00,8.098574638366699219e+00,7.608330726623535156e+00,7.811161518096923828e+00
5.391244888305664062e+00,4.224991321563720703e+00,7.976536750793457031e-01,1.412836432456970215e+00,7.704219818115234375e+00,8.571745872497558594e+00,4.639605998992919922e+00,8.661861419677734375e+00
7.093070983886718750e+00,3.836072444915771484e+00,-4.806358814239501953e-01,-3.133577406406402588e-01,6.961842060089111328e+00,7.921095371246337891e+00,7.008340358734130859e+00,7.698777675628662109e+00
6.192780017852783203e+00,4.942931652069091797e+00,-9.277984499931335449e-01,9.019550681114196777e-02,7.669656276702880859e+00,8.636279106140136719e+00,7.127525806427001953e+00,7.233859539031982422e+00
6.547765731811523438e+00,4.352908611297607422e+00,-1.251964807510375977e+00,-3.968265652656555176e-01,7.215168476104736328e+00,8.979935646057128906e+00,8.212719917297363281e+00,7.288030147552490234e+00
6.361925125122070312e+00,5.197025299072265625e+00,-5.525846481323242188e-01,1.334038674831390381e-01,7.514679431915283203e+00,8.949904441833496094e+00,6.934180736541748047e+00,7.071704387664794922e+00
7.191542148590087891e+00,4.391281127929687500e+00,-6.394127607345581055e-01,-1.106310263276100159e-01,6.726890087127685547e+00,8.939963340759277344e+00,7.704460620880126953e+00,7.767702579498291016e+00
6.024117946624755859e+00,4.536400794982910156e+00,-1.029102087020874023e+00,-4.939483851194381714e-02,7.686779022216796875e+00,8.652484893798828125e+00,7.355458259582519531e+00,7.215579032897949219e+00
6.994523048400878906e+00,5.058570861816406250e+00,-9.796039462089538574e-01,5.962460041046142578e-01,7.077712535858154297e+00,8.931035995483398438e+00,7.399846076965332031e+00,8.035185813903808594e+00
6.561875343322753906e+00,4.320320129394531250e+00,-1.013792991638183594e+00,-3.053863048553466797e-01,7.075892925262451172e+00,8.782340049743652344e+00,7.820770263671875000e+00,7.343051910400390625e+00
6.086851596832275391e+00,4.580070018768310547e+00,-1.139630317687988281e+00,-9.216361641883850098e-01,7.638781070709228516e+00,9.326996803283691406e+00,8.378907203674316406e+00,6.460597991943359375e+00
6.782741069793701172e+00,3.916598796844482422e+00,-9.008902311325073242e-01,-4.381237626075744629e-01,7.353365421295166016e+00,7.805256366729736328e+00,7.237324237823486328e+00,7.460159778594970703e+00
6.742349624633789062e+00,4.628240585327148438e+00,-1.078930377960205078e+00,3.621246218681335449e-01,7.094697475433349609e+00,8.990623474121093750e+00,7.693596363067626953e+00,7.966583728790283203e+00
3.936397314071655273e+00,4.139379024505615234e+00,-1.158140182495117188e+00,-2.501919567584991455e-01,8.117730140686035156e+00,8.558892250061035156e+00,6.915096282958984375e+00,6.425281047821044922e+00
6.489374637603759766e+00,4.085827827453613281e+00,-8.366315960884094238e-01,-2.948157489299774170e-01,7.505776882171630859e+00,8.085670471191406250e+00,7.164991855621337891e+00,7.361153602600097656e+00
6.594026565551757812e+00,4.869432926177978516e+00,-1.109420657157897949e+00,1.441141366958618164e-01,7.235381603240966797e+00,8.856571197509765625e+00,7.583949565887451172e+00,7.622657299041748047e+00
7.442140579223632812e+00,4.601047039031982422e+00,-7.406038045883178711e-01,-7.081203907728195190e-02,6.942230701446533203e+00,8.635335922241210938e+00,7.578175544738769531e+00,7.821712493896484375e+00
6.413789272308349609e+00,5.109645366668701172e+00,-8.367357254028320312e-01,1.496835500001907349e-01,7.298640251159667969e+00,8.926509857177734375e+00,7.215291976928710938e+00,7.268251419067382812e+00
7.135601043701171875e+00,5.052494049072265625e+00,-8.618478775024414062e-01,5.150846838951110840e-01,7.132418632507324219e+00,8.760578155517578125e+00,7.267305374145507812e+00,7.985260963439941406e+00
6.283916473388671875e+00,4.195179462432861328e+00,-9.197341799736022949e-01,-4.612323939800262451e-01,7.296419620513916016e+00,8.556536674499511719e+00,7.540116310119628906e+00,7.017543315887451172e+00
7.042454719543457031e+00,3.839884757995605469e+00,-4.573268294334411621e-01,-2.833419442176818848e-01,6.979635238647460938e+00,7.930694103240966797e+00,6.960480690002441406e+00,7.686858177185058594e+00
6.408309936523437500e+00,4.671711444854736328e+00,-1.351103544235229492e+00,1.187605559825897217e-01,7.611054420471191406e+00,8.179395675659179688e+00,7.346624374389648438e+00,7.636174678802490234e+00
6.932375907897949219e+00,4.516892910003662109e+00,-6.822751164436340332e-01,-1.083546876907348633e-01,6.727910041809082031e+00,8.883273124694824219e+00,7.577598571777343750e+00,7.689413547515869141e+00
7.035411357879638672e+00,4.623319149017333984e+00,-8.056657314300537109e-01,2.083905637264251709e-01,6.870742797851562500e+00,8.824892997741699219e+00,7.510371208190917969e+00,7.955412864685058594e+00
6.738990783691406250e+00,4.350784778594970703e+00,-9.156239032745361328e-01,1.578953117132186890e-01,7.045652389526367188e+00,8.726665496826171875e+00,7.553041458129882812e+00,7.933115482330322266e+00
5.880400180816650391e+00,4.459664821624755859e+00,-1.057192802429199219e+00,3.698806092143058777e-02,7.715291976928710938e+00,8.275829315185546875e+00,7.035138130187988281e+00,7.376053810119628906e+00
5.360126018524169922e+00,4.106808662414550781e+00,-1.448316216468811035e+00,2.090395390987396240e-01,7.772609710693359375e+00,8.389597892761230469e+00,7.308505535125732422e+00,7.539427757263183594e+00
7.469463348388671875e+00,4.095695018768310547e+00,-5.771517753601074219e-01,-8.526572585105895996e-02,6.726495742797851562e+00,8.345093727111816406e+00,7.373832702636718750e+00,8.009146690368652344e+00
6.212078571319580078e+00,4.462779521942138672e+00,-1.721095800399780273e+00,1.552572548389434814e-01,7.399013042449951172e+00,8.045578956604003906e+00,7.551818847656250000e+00,7.843600273132324219e+00
6.150783061981201172e+00,4.083913803100585938e+00,-1.167277336120605469e+00,-2.073110789060592651e-01,7.694700241088867188e+00,8.026405334472656250e+00,7.280121326446533203e+00,7.406510353088378906e+00
5.324417114257812500e+00,3.982025623321533203e+00,7.978491783142089844e-01,1.867297172546386719e+00,7.766674041748046875e+00,8.594260215759277344e+00,4.424207687377929688e+00,8.831288337707519531e+00
6.630611419677734375e+00,4.391773223876953125e+00,-1.094672441482543945e+00,-3.346576094627380371e-01,7.226511955261230469e+00,8.315597534179687500e+00,7.569577693939208984e+00,7.351827621459960938e+00
6.687884330749511719e+00,4.447609901428222656e+00,-1.152211308479309082e+00,-7.705095410346984863e-02,6.976720809936523438e+00,8.843949317932128906e+00,7.888493537902832031e+00,7.629247665405273438e+00
5.851252555847167969e+00,4.625401496887207031e+00,-1.763732910156250000e+00,2.229125201702117920e-01,7.651328086853027344e+00,8.400295257568359375e+00,7.664242267608642578e+00,7.629866123199462891e+00
6.557419776916503906e+00,5.094450950622558594e+00,-9.777212142944335938e-01,2.610688805580139160e-01,7.522372245788574219e+00,8.726105690002441406e+00,7.256064414978027344e+00,7.487375736236572266e+00
6.462465286254882812e+00,4.455788135528564453e+00,-1.595606923103332520e+00,2.396173542365431786e-03,7.294990062713623047e+00,8.092961311340332031e+00,7.623447418212890625e+00,7.738775253295898438e+00
6.268565654754638672e+00,4.448276519775390625e+00,-1.646431088447570801e+00,1.677567511796951294e-01,7.586804866790771484e+00,8.135797500610351562e+00,7.571053504943847656e+00,7.823740959167480469e+00
6.397868156433105469e+00,4.809002876281738281e+00,-9.910556077957153320e-01,1.334777027368545532e-01,7.389068126678466797e+00,8.579485893249511719e+00,7.236279010772705078e+00,7.539283275604248047e+00
6.585129737854003906e+00,5.120120048522949219e+00,-8.756824135780334473e-01,2.017324417829513550e-01,7.503211021423339844e+00,8.805052757263183594e+00,7.258289337158203125e+00,7.427677154541015625e+00
6.764035701751708984e+00,4.656634807586669922e+00,-5.129075646400451660e-01,-8.230617642402648926e-02,6.619766235351562500e+00,9.205888748168945312e+00,7.516672134399414062e+00,7.630339145660400391e+00
7.204723358154296875e+00,3.931105375289916992e+00,-6.620795726776123047e-01,-3.726127445697784424e-01,7.017694473266601562e+00,7.896512508392333984e+00,7.188570976257324219e+00,7.663007259368896484e+00
7.045142173767089844e+00,5.086490154266357422e+00,-9.383653402328491211e-01,5.526778101921081543e-01,7.109945774078369141e+00,8.856988906860351562e+00,7.353838443756103516e+00,8.006067276000976562e+00
7.134562492370605469e+00,3.886066675186157227e+00,-6.331730484962463379e-01,-4.017997384071350098e-01,7.064802646636962891e+00,7.853610992431640625e+00,7.136158466339111328e+00,7.609382629394531250e+00
7.402436256408691406e+00,4.461183547973632812e+00,-7.494129538536071777e-01,-1.265344470739364624e-01,6.740298271179199219e+00,8.888499259948730469e+00,7.822192192077636719e+00,7.820329189300537109e+00
6.419521808624267578e+00,4.287269592285156250e+00,-1.019269943237304688e+00,-4.352591335773468018e-01,7.409588336944580078e+00,8.452332496643066406e+00,7.587821483612060547e+00,7.131518840789794922e+00
6.431430339813232422e+00,3.945237398147583008e+00,-9.824520349502563477e-01,-3.935483098030090332e-01,7.610471725463867188e+00,7.894841670989990234e+00,7.230834007263183594e+00,7.344092845916748047e+00
6.646584510803222656e+00,4.859062671661376953e+00,-1.020240783691406250e+00,9.842651337385177612e-02,7.015644073486328125e+00,8.961886405944824219e+00,7.600747108459472656e+00,7.692693233489990234e+00
7.182592391967773438e+00,4.595180034637451172e+00,-6.775125861167907715e-01,-2.667669951915740967e-01,7.233472824096679688e+00,8.328854560852050781e+00,7.270815849304199219e+00,7.404947280883789062e+00
6.312970638275146484e+00,5.089829444885253906e+00,-5.757800936698913574e-01,3.904633224010467529e-02,7.444389820098876953e+00,8.869964599609375000e+00,6.957105636596679688e+00,7.026120185852050781e+00
6.150440692901611328e+00,4.230461597442626953e+00,4.261009693145751953e-01,1.800132632255554199e+00,7.234701633453369141e+00,8.431067466735839844e+00,5.055799484252929688e+00,8.708362579345703125e+00
6.364532947540283203e+00,4.548148632049560547e+00,-1.302721619606018066e+00,2.595881819725036621e-01,7.167436122894287109e+00,8.517086982727050781e+00,7.469987869262695312e+00,7.865365982055664062e+00
7.264080524444580078e+00,4.385337829589843750e+00,-7.059640288352966309e-01,-3.044732809066772461e-01,7.147383689880371094e+00,8.142337799072265625e+00,7.268796443939208984e+00,7.523418426513671875e+00
6.343266487121582031e+00,4.404966354370117188e+00,-8.805412054061889648e-01,-4.158436655998229980e-01,7.268113136291503906e+00,8.559695243835449219e+00,7.465827941894531250e+00,7.001083374023437500e+00
5.723128795623779297e+00,4.476528167724609375e+00,-1.337519526481628418e+00,3.760120570659637451e-01,7.852843284606933594e+00,8.022527694702148438e+00,6.862266540527343750e+00,7.851047515869140625e+00
7.079514026641845703e+00,3.971781015396118164e+00,-7.280626893043518066e-01,-4.562331140041351318e-01,7.150102615356445312e+00,7.858815193176269531e+00,7.207425117492675781e+00,7.497170925140380859e+00
6.891785144805908203e+00,4.440044403076171875e+00,-7.304579019546508789e-01,3.896940127015113831e-02,6.675121307373046875e+00,8.831500053405761719e+00,7.518185615539550781e+00,7.888896942138671875e+00
6.250736713409423828e+00,4.450762748718261719e+00,-1.476776957511901855e+00,1.164432987570762634e-01,6.910873413085937500e+00,8.660558700561523438e+00,7.786904811859130859e+00,7.733316898345947266e+00
5.863037109375000000e+00,4.430350780487060547e+00,-1.291810750961303711e+00,-2.269213087856769562e-02,7.491988658905029297e+00,8.211388587951660156e+00,7.229402542114257812e+00,7.379668235778808594e+00
6.187785148620605469e+00,4.039608001708984375e+00,-1.085047602653503418e+00,-2.632777690887451172e-01,7.692956447601318359e+00,8.090522766113281250e+00,7.303957462310791016e+00,7.347141265869140625e+00
7.292406082153320312e+00,4.481046676635742188e+00,-8.510884046554565430e-01,2.393840402364730835e-01,6.987009048461914062e+00,8.510127067565917969e+00,7.404057979583740234e+00,8.014307975769042969e+00
7.083033561706542969e+00,4.304800987243652344e+00,-7.977627515792846680e-01,4.951051995158195496e-02,6.699812889099121094e+00,9.078323364257812500e+00,7.849552154541015625e+00,7.915216922760009766e+00
5.595383167266845703e+00,4.182764053344726562e+00,-1.545973539352416992e+00,1.399967819452285767e-01,7.737713336944580078e+00,8.154309272766113281e+00,7.323698043823242188e+00,7.583865642547607422e+00
5.117639064788818359e+00,3.906112432479858398e+00,8.466674089431762695e-01,1.679867506027221680e+00,7.451047420501708984e+00,8.029709815979003906e+00,4.125169754028320312e+00,8.665399551391601562e+00
7.047923088073730469e+00,4.065962791442871094e+00,-6.961970329284667969e-01,-4.872464835643768311e-01,7.171468257904052734e+00,7.923117637634277344e+00,7.206633090972900391e+00,7.383418083190917969e+00
6.950471401214599609e+00,4.436174869537353516e+00,-4.662836194038391113e-01,-6.198208406567573547e-02,6.605246067047119141e+00,9.107068061828613281e+00,7.541867733001708984e+00,7.762238502502441406e+00
6.806660175323486328e+00,5.075922489166259766e+00,-1.009214997291564941e+00,3.574182689189910889e-01,7.398651123046875000e+00,8.605488777160644531e+00,7.251509666442871094e+00,7.734975814819335938e+00
7.259733200073242188e+00,4.639239311218261719e+00,-8.010992407798767090e-01,-1.935227066278457642e-01,6.898224353790283203e+00,8.566949844360351562e+00,7.580458164215087891e+00,7.680857658386230469e+00
6.676195144653320312e+00,5.144193172454833984e+00,-9.089630842208862305e-01,2.865203619003295898e-01,7.450982093811035156e+00,8.801490783691406250e+00,7.269920349121093750e+00,7.548249721527099609e+00
6.541083335876464844e+00,4.399379253387451172e+00,-8.336060643196105957e-01,-4.543621242046356201e-01,7.195757865905761719e+00,8.553020477294921875e+00,7.513403415679931641e+00,7.048260688781738281e+00
6.213322162628173828e+00,4.506814956665039062e+00,-1.708229184150695801e+00,1.124455928802490234e-01,7.318609714508056641e+00,8.096364974975585938e+00,7.567915439605712891e+00,7.748752117156982422e+00
6.737182617187500000e+00,3.900613784790039062e+00,-9.141922593116760254e-01,-4.483107626438140869e-01,7.370624542236328125e+00,7.792651176452636719e+00,7.235994815826416016e+00,7.440791130065917969e+00
7.019298076629638672e+00,5.102571487426757812e+00,-8.737171292304992676e-01,6.141653656959533691e-01,7.096643447875976562e+00,8.970673561096191406e+00,7.329588890075683594e+00,8.035211563110351562e+00
7.176012516021728516e+00,4.003877639770507812e+00,-7.149307131767272949e-01,-3.655593395233154297e-01,7.068584442138671875e+00,7.954365253448486328e+00,7.233077049255371094e+00,7.635197639465332031e+00
7.599084854125976562e+00,4.696352481842041016e+00,-3.637772500514984131e-01,4.753642529249191284e-02,7.097146511077880859e+00,8.382070541381835938e+00,6.990509510040283203e+00,7.776762008666992188e+00
7.573654174804687500e+00,4.560730457305908203e+00,-5.192615389823913574e-01,-4.777653887867927551e-02,7.050694942474365234e+00,8.293644905090332031e+00,7.148183822631835938e+00,7.790968894958496094e+00
6.128745555877685547e+00,4.584646701812744141e+00,-1.126711010932922363e+00,-9.114658832550048828e-01,7.622948169708251953e+00,9.322322845458984375e+00,8.386556625366210938e+00,6.482208728790283203e+00
6.599373340606689453e+00,4.444217681884765625e+00,-1.102854728698730469e+00,-2.128190547227859497e-02,7.165049552917480469e+00,8.231631278991699219e+00,7.310269832611083984e+00,7.674506187438964844e+00
7.210779190063476562e+00,4.209923267364501953e+00,-6.484608054161071777e-01,4.255928471684455872e-02,6.689462661743164062e+00,8.685244560241699219e+00,7.511730194091796875e+00,8.021731376647949219e+00
6.531986713409423828e+00,4.924307823181152344e+00,-8.409420847892761230e-01,6.203628703951835632e-02,7.475811958312988281e+00,8.884340286254882812e+00,7.361284255981445312e+00,7.318976879119873047e+00
6.546037673950195312e+00,4.447174549102783203e+00,-8.515893220901489258e-01,-4.227376878261566162e-01,7.240339279174804688e+00,8.531750679016113281e+00,7.488824844360351562e+00,7.074447154998779297e+00
2.553565740585327148e+00,3.420573711395263672e+00,-8.870142102241516113e-01,3.808068037033081055e-01,8.456642150878906250e+00,9.039919853210449219e+00,6.093543529510498047e+00,6.518973350524902344e+00
7.010113716125488281e+00,5.062160015106201172e+00,-8.831923007965087891e-01,6.137279868125915527e-01,7.067586898803710938e+00,8.920265197753906250e+00,7.302862644195556641e+00,8.067120552062988281e+00
7.417471885681152344e+00,4.474528789520263672e+00,-7.921218276023864746e-01,-1.735805571079254150e-01,6.780687808990478516e+00,8.804452896118164062e+00,7.818490982055664062e+00,7.776255607604980469e+00
6.453812599182128906e+00,4.217733860015869141e+00,-1.178370833396911621e+00,9.911112487316131592e-02,7.235894203186035156e+00,8.099658012390136719e+00,7.264216899871826172e+00,7.885199546813964844e+00
6.205801486968994141e+00,4.195821285247802734e+00,-1.239981770515441895e+00,5.195977911353111267e-02,7.405611515045166016e+00,8.710000038146972656e+00,7.722903728485107422e+00,7.661040782928466797e+00
7.401062488555908203e+00,4.448368072509765625e+00,-7.748981714248657227e-01,-1.656706482172012329e-01,6.740584850311279297e+00,8.875315666198730469e+00,7.859337806701660156e+00,7.792822837829589844e+00
7.231986999511718750e+00,4.025549411773681641e+00,-5.174618363380432129e-01,-1.490939259529113770e-01,6.608893871307373047e+00,8.469313621520996094e+00,7.390946388244628906e+00,7.936918735504150391e+00
