5.095446109771728516e+00,6.417781352996826172e+00,1.025779151916503906e+01,8.234729766845703125e+00,9.077705383300781250e+00,8.131206512451171875e+00,5.525152683258056641e+00,1.794434189796447754e+00,5.241096973419189453e+00,3.574174880981445312e+00,5.061536788940429688e+00,3.840060234069824219e+00,7.389313220977783203e+00,4.315706729888916016e+00,5.547959327697753906e+00,4.334872722625732422e+00
3.301159381866455078e+00,3.736927032470703125e+00,8.210488319396972656e+00,7.848262786865234375e+00,8.303994178771972656e+00,6.391252994537353516e+00,5.614762783050537109e+00,2.177683115005493164e+00,6.205623626708984375e+00,2.500023603439331055e+00,5.641108036041259766e+00,2.977991819381713867e+00,5.505780220031738281e+00,5.017879009246826172e+00,4.490074157714843750e+00,5.452039718627929688e+00
4.518140316009521484e+00,6.392038345336914062e+00,1.008347702026367188e+01,7.979838371276855469e+00,9.365105628967285156e+00,7.786434650421142578e+00,5.545354843139648438e+00,1.636036038398742676e+00,5.449122905731201172e+00,3.168382883071899414e+00,4.937881469726562500e+00,4.142922878265380859e+00,7.629373550415039062e+00,4.320738792419433594e+00,5.062570095062255859e+00,3.759540796279907227e+00
4.923401355743408203e+00,7.119198322296142578e+00,1.038431167602539062e+01,8.064428329467773438e+00,9.075004577636718750e+00,7.950740814208984375e+00,5.306077003479003906e+00,1.738730311393737793e+00,5.326559543609619141e+00,3.440918922424316406e+00,5.006707668304443359e+00,3.773299932479858398e+00,7.416893959045410156e+00,4.388786792755126953e+00,5.641573429107666016e+00,4.164375782012939453e+00
5.236541271209716797e+00,6.610587596893310547e+00,1.004762268066406250e+01,7.947472572326660156e+00,8.826753616333007812e+00,8.036271095275878906e+00,5.506774425506591797e+00,1.994864225387573242e+00,5.252578735351562500e+00,3.527010917663574219e+00,5.050771236419677734e+00,3.784722328186035156e+00,7.372360706329345703e+00,4.157044410705566406e+00,5.245100021362304688e+00,4.072073459625244141e+00
4.920227050781250000e+00,6.597833156585693359e+00,1.029888534545898438e+01,8.003482818603515625e+00,9.125786781311035156e+00,8.139455795288085938e+00,5.619143962860107422e+00,1.758951425552368164e+00,5.308417320251464844e+00,3.445487499237060547e+00,4.994077205657958984e+00,3.806734800338745117e+00,7.340747833251953125e+00,4.340591907501220703e+00,5.467893123626708984e+00,4.103692531585693359e+00
4.328683376312255859e+00,6.097795486450195312e+00,9.700965881347656250e+00,8.185982704162597656e+00,9.274750709533691406e+00,7.531178474426269531e+00,5.656986713409423828e+00,1.629422903060913086e+00,5.570067882537841797e+00,3.280324935913085938e+00,5.175593376159667969e+00,4.322201728820800781e+00,7.775362014770507812e+00,4.190976619720458984e+00,5.076095104217529297e+00,3.892846584320068359e+00
5.291722774505615234e+00,6.999061584472656250e+00,9.761803627014160156e+00,8.064999580383300781e+00,8.701062202453613281e+00,7.813455581665039062e+00,5.692091464996337891e+00,1.957602739334106445e+00,5.611907482147216797e+00,3.671191215515136719e+00,5.551800251007080078e+00,3.573320865631103516e+00,7.258274555206298828e+00,4.209640979766845703e+00,5.319804191589355469e+00,4.546098232269287109e+00
5.406349182128906250e+00,6.487662792205810547e+00,9.624657630920410156e+00,8.522653579711914062e+00,8.973799705505371094e+00,7.942580223083496094e+00,5.952735424041748047e+00,1.830739259719848633e+00,5.569530963897705078e+00,3.987764358520507812e+00,5.704500198364257812e+00,4.095275878906250000e+00,7.835354328155517578e+00,3.963163852691650391e+00,5.310069561004638672e+00,4.562453269958496094e+00
5.425637722015380859e+00,5.240599632263183594e+00,9.850675582885742188e+00,8.839094161987304688e+00,9.362362861633300781e+00,8.099546432495117188e+00,5.838051319122314453e+00,1.721294760704040527e+00,5.300451755523681641e+00,3.792746067047119141e+00,5.382014751434326172e+00,4.455290317535400391e+00,7.939128398895263672e+00,4.022018432617187500e+00,4.992005825042724609e+00,4.484098911285400391e+00
5.424206733703613281e+00,6.679286956787109375e+00,1.015631580352783203e+01,8.291257858276367188e+00,9.081522941589355469e+00,8.129714012145996094e+00,5.732870101928710938e+00,1.791921734809875488e+00,5.426694393157958984e+00,3.653989791870117188e+00,5.407858371734619141e+00,3.755742549896240234e+00,7.364428997039794922e+00,4.288833141326904297e+00,5.334104061126708984e+00,4.547758579254150391e+00
5.274112701416015625e+00,7.284997463226318359e+00,1.021644210815429688e+01,7.926647186279296875e+00,9.035112380981445312e+00,7.957623004913330078e+00,5.480144023895263672e+00,1.833349943161010742e+00,5.418205738067626953e+00,3.434432983398437500e+00,5.157044410705566406e+00,3.817589998245239258e+00,7.515110015869140625e+00,4.212455749511718750e+00,5.177215099334716797e+00,3.975610971450805664e+00
5.178229331970214844e+00,6.327305793762207031e+00,9.451775550842285156e+00,8.234028816223144531e+00,8.536556243896484375e+00,7.704539299011230469e+00,5.645166397094726562e+00,2.105697393417358398e+00,5.568357467651367188e+00,3.779021263122558594e+00,5.588041305541992188e+00,3.454529285430908203e+00,7.029643535614013672e+00,4.257392406463623047e+00,5.373733520507812500e+00,4.931069850921630859e+00
5.104389667510986328e+00,6.243606567382812500e+00,9.732335090637207031e+00,8.564850807189941406e+00,9.252884864807128906e+00,7.934271812438964844e+00,5.959443092346191406e+00,1.669169664382934570e+00,5.519503593444824219e+00,3.856973171234130859e+00,5.518672943115234375e+00,4.389482975006103516e+00,8.059037208557128906e+00,3.967650651931762695e+00,5.276709556579589844e+00,4.276529788970947266e+00
3.722295284271240234e+00,4.809750080108642578e+00,9.272112846374511719e+00,8.428422927856445312e+00,9.525103569030761719e+00,7.234088897705078125e+00,6.012543201446533203e+00,1.385805249214172363e+00,5.822207450866699219e+00,2.997056961059570312e+00,5.403489589691162109e+00,4.714182376861572266e+00,7.823457241058349609e+00,4.267426013946533203e+00,4.786665439605712891e+00,3.965586662292480469e+00
5.142038345336914062e+00,6.378048896789550781e+00,1.006905555725097656e+01,8.069572448730468750e+00,8.908442497253417969e+00,8.092655181884765625e+00,5.533750057220458984e+00,1.942497253417968750e+00,5.191113471984863281e+00,3.593732118606567383e+00,4.999439239501953125e+00,3.900532245635986328e+00,7.464815139770507812e+00,4.146820545196533203e+00,5.363057136535644531e+00,4.091479301452636719e+00
5.107273101806640625e+00,6.421500682830810547e+00,9.958557128906250000e+00,8.405859947204589844e+00,9.404617309570312500e+00,7.948072910308837891e+00,5.851162433624267578e+00,1.622069478034973145e+00,5.459797382354736328e+00,3.619760274887084961e+00,5.341909408569335938e+00,4.456705093383789062e+00,8.094977378845214844e+00,3.997343063354492188e+00,5.048343658447265625e+00,3.953871011734008789e+00
5.273688793182373047e+00,6.991409301757812500e+00,1.011164855957031250e+01,7.921391963958740234e+00,8.935311317443847656e+00,7.970710277557373047e+00,5.527409553527832031e+00,1.906916737556457520e+00,5.394975662231445312e+00,3.449721336364746094e+00,5.168794631958007812e+00,3.751510620117187500e+00,7.392804622650146484e+00,4.212394237518310547e+00,5.150355815887451172e+00,4.073514938354492188e+00
5.122915267944335938e+00,6.121606349945068359e+00,9.935899734497070312e+00,8.451516151428222656e+00,9.499663352966308594e+00,7.961435317993164062e+00,5.909638881683349609e+00,1.593473076820373535e+00,5.484174251556396484e+00,3.539690971374511719e+00,5.357287406921386719e+00,4.474015235900878906e+00,8.051429748535156250e+00,4.039598941802978516e+00,4.882996559143066406e+00,4.008457183837890625e+00
4.768067359924316406e+00,6.310236930847167969e+00,9.674201965332031250e+00,8.478687286376953125e+00,9.376304626464843750e+00,7.769920349121093750e+00,5.978777408599853516e+00,1.565092086791992188e+00,5.592254161834716797e+00,3.725386857986450195e+00,5.460814476013183594e+00,4.595390319824218750e+00,8.241609573364257812e+00,3.934576749801635742e+00,5.207950592041015625e+00,3.974088668823242188e+00
5.280218124389648438e+00,6.914587020874023438e+00,9.821087837219238281e+00,8.077848434448242188e+00,8.746538162231445312e+00,7.881992340087890625e+00,5.681756496429443359e+00,1.945831418037414551e+00,5.543561935424804688e+00,3.683990240097045898e+00,5.466208457946777344e+00,3.633219003677368164e+00,7.312175273895263672e+00,4.195146083831787109e+00,5.347023010253906250e+00,4.479030609130859375e+00
4.461849212646484375e+00,6.983164310455322266e+00,1.025787067413330078e+01,7.910783767700195312e+00,9.365687370300292969e+00,7.963790893554687500e+00,5.628818035125732422e+00,1.585228085517883301e+00,5.430949687957763672e+00,3.407933235168457031e+00,4.902195930480957031e+00,4.130753040313720703e+00,7.776343345642089844e+00,4.259183406829833984e+00,5.484985828399658203e+00,3.646106004714965820e+00
4.388834476470947266e+00,4.985948562622070312e+00,8.473404884338378906e+00,7.961614131927490234e+00,7.640851020812988281e+00,6.863895416259765625e+00,5.473804950714111328e+00,2.566913127899169922e+00,5.864477634429931641e+00,3.303757667541503906e+00,5.845731735229492188e+00,2.692832469940185547e+00,5.690191745758056641e+00,4.680187702178955078e+00,5.269714832305908203e+00,5.777767658233642578e+00
4.300667285919189453e+00,4.982450008392333984e+00,8.334787368774414062e+00,7.844866752624511719e+00,7.539198398590087891e+00,6.692566394805908203e+00,5.522476196289062500e+00,2.472293615341186523e+00,6.039698123931884766e+00,3.023653268814086914e+00,5.990514755249023438e+00,2.782725334167480469e+00,5.843138217926025391e+00,4.613920688629150391e+00,4.959777832031250000e+00,5.566503047943115234e+00
4.986073017120361328e+00,6.072572708129882812e+00,1.047378921508789062e+01,8.054238319396972656e+00,9.808506965637207031e+00,8.147011756896972656e+00,5.950084209442138672e+00,1.449227929115295410e+00,5.432796955108642578e+00,2.924457550048828125e+00,5.048285961151123047e+00,4.295441627502441406e+00,7.614188194274902344e+00,4.369249343872070312e+00,4.539095878601074219e+00,3.701101303100585938e+00
5.063474178314208984e+00,7.106088638305664062e+00,1.011809635162353516e+01,7.970965385437011719e+00,9.087367057800292969e+00,7.870836734771728516e+00,5.534509181976318359e+00,1.772375464439392090e+00,5.482066631317138672e+00,3.411035299301147461e+00,5.185248374938964844e+00,3.901880502700805664e+00,7.571388244628906250e+00,4.225760936737060547e+00,5.200736045837402344e+00,3.980672359466552734e+00
5.206088066101074219e+00,6.521954059600830078e+00,9.766437530517578125e+00,8.314937591552734375e+00,8.904065132141113281e+00,7.929027557373046875e+00,5.756923675537109375e+00,1.904270648956298828e+00,5.501392841339111328e+00,3.812118053436279297e+00,5.490208625793457031e+00,3.778465270996093750e+00,7.432806015014648438e+00,4.178572654724121094e+00,5.387190341949462891e+00,4.611632823944091797e+00
4.977404594421386719e+00,6.112514495849609375e+00,9.514962196350097656e+00,8.114681243896484375e+00,8.627191543579101562e+00,7.648819446563720703e+00,5.593727588653564453e+00,2.051531791687011719e+00,5.531579971313476562e+00,3.519581556320190430e+00,5.419546127319335938e+00,3.630589246749877930e+00,7.107340335845947266e+00,4.261597633361816406e+00,5.194109916687011719e+00,4.601333141326904297e+00
4.839688301086425781e+00,6.540937423706054688e+00,9.919097900390625000e+00,8.068529129028320312e+00,9.205374717712402344e+00,7.765654087066650391e+00,5.593459606170654297e+00,1.749748229980468750e+00,5.499982357025146484e+00,3.355524063110351562e+00,5.169928073883056641e+00,4.066693782806396484e+00,7.641139507293701172e+00,4.217683792114257812e+00,5.007743358612060547e+00,3.974389076232910156e+00
4.345215320587158203e+00,6.726566791534423828e+00,1.018200683593750000e+01,8.037055015563964844e+00,9.368206024169921875e+00,7.887272834777832031e+00,5.592340946197509766e+00,1.563620686531066895e+00,5.407441139221191406e+00,3.421463727951049805e+00,4.901812076568603516e+00,4.223812103271484375e+00,7.823524475097656250e+00,4.257512569427490234e+00,5.548534870147705078e+00,3.711478710174560547e+00
5.220661640167236328e+00,6.485370635986328125e+00,9.536442756652832031e+00,8.216182708740234375e+00,8.602204322814941406e+00,7.749516487121582031e+00,5.665351867675781250e+00,2.059332370758056641e+00,5.567958831787109375e+00,3.776858091354370117e+00,5.576360225677490234e+00,3.521242380142211914e+00,7.137707710266113281e+00,4.224394321441650391e+00,5.362077713012695312e+00,4.816891670227050781e+00
4.670049190521240234e+00,7.075382232666015625e+00,1.032912254333496094e+01,8.058196067810058594e+00,9.176424026489257812e+00,7.902221679687500000e+00,5.327755928039550781e+00,1.682190179824829102e+00,5.329807281494140625e+00,3.467060804367065430e+00,4.923631191253662109e+00,3.961556673049926758e+00,7.625629901885986328e+00,4.326263427734375000e+00,5.682033061981201172e+00,3.960272789001464844e+00
4.996393680572509766e+00,6.014730453491210938e+00,9.686957359313964844e+00,8.453648567199707031e+00,9.076242446899414062e+00,7.875232219696044922e+00,5.797362804412841797e+00,1.792413592338562012e+00,5.481909751892089844e+00,3.752457857131958008e+00,5.411782741546630859e+00,4.089725971221923828e+00,7.668910026550292969e+00,4.131034851074218750e+00,5.315696716308593750e+00,4.470504760742187500e+00
5.179631710052490234e+00,6.459171772003173828e+00,1.015062236785888672e+01,8.369287490844726562e+00,9.460232734680175781e+00,8.059265136718750000e+00,5.832934856414794922e+00,1.597535729408264160e+00,5.411044597625732422e+00,3.543999433517456055e+00,5.276827335357666016e+00,4.374035835266113281e+00,7.976582050323486328e+00,4.081354618072509766e+00,5.051812648773193359e+00,3.971049785614013672e+00
4.228110790252685547e+00,6.722438335418701172e+00,1.014749240875244141e+01,8.037122726440429688e+00,9.342471122741699219e+00,7.829654693603515625e+00,5.474072456359863281e+00,1.590986847877502441e+00,5.361408233642578125e+00,3.446385383605957031e+00,4.812109947204589844e+00,4.264555931091308594e+00,7.889904975891113281e+00,4.238497257232666016e+00,5.617808818817138672e+00,3.654742717742919922e+00
5.391989231109619141e+00,6.197062492370605469e+00,9.726437568664550781e+00,8.590475082397460938e+00,9.104164123535156250e+00,7.997898101806640625e+00,5.909124851226806641e+00,1.784981608390808105e+00,5.484179973602294922e+00,3.919025182723999023e+00,5.582382202148437500e+00,4.205499172210693359e+00,7.880383491516113281e+00,3.984956979751586914e+00,5.242572784423828125e+00,4.496836662292480469e+00
5.209546089172363281e+00,6.525231361389160156e+00,9.437108039855957031e+00,8.352592468261718750e+00,8.717509269714355469e+00,7.750722885131835938e+00,5.862176418304443359e+00,1.960636734962463379e+00,5.647807598114013672e+00,3.927397727966308594e+00,5.718243122100830078e+00,3.770291566848754883e+00,7.453762054443359375e+00,4.082270622253417969e+00,5.384994506835937500e+00,4.738867759704589844e+00
5.178654670715332031e+00,6.822985649108886719e+00,1.039999771118164062e+01,7.955311775207519531e+00,9.361753463745117188e+00,8.166803359985351562e+00,5.751897811889648438e+00,1.673280477523803711e+00,5.404951095581054688e+00,3.287816524505615234e+00,5.105828285217285156e+00,3.934038877487182617e+00,7.484577178955078125e+00,4.303684234619140625e+00,5.005488872528076172e+00,3.909888982772827148e+00
4.103136539459228516e+00,5.699455738067626953e+00,1.007336997985839844e+01,8.182462692260742188e+00,9.756310462951660156e+00,7.804410934448242188e+00,5.987246036529541016e+00,1.291067481040954590e+00,5.642272949218750000e+00,3.017423868179321289e+00,5.073668003082275391e+00,4.475870609283447266e+00,7.787076950073242188e+00,4.406842708587646484e+00,5.041697502136230469e+00,3.769019365310668945e+00
4.667206764221191406e+00,7.068139076232910156e+00,1.017300701141357422e+01,7.927118778228759766e+00,9.255528450012207031e+00,7.923377037048339844e+00,5.602772712707519531e+00,1.662937164306640625e+00,5.443409919738769531e+00,3.455533981323242188e+00,4.997065544128417969e+00,4.095752239227294922e+00,7.777763366699218750e+00,4.196899890899658203e+00,5.394587039947509766e+00,3.708843708038330078e+00
5.457715988159179688e+00,5.020423412322998047e+00,9.935338020324707031e+00,8.915956497192382812e+00,9.447967529296875000e+00,8.152453422546386719e+00,5.844551563262939453e+00,1.689428687095642090e+00,5.265114307403564453e+00,3.759467840194702148e+00,5.347175121307373047e+00,4.502375125885009766e+00,7.939879417419433594e+00,4.050682067871093750e+00,4.963350296020507812e+00,4.506106376647949219e+00
5.252337455749511719e+00,7.283764839172363281e+00,1.020848560333251953e+01,7.933180809020996094e+00,9.052226066589355469e+00,7.953710556030273438e+00,5.498100757598876953e+00,1.819350600242614746e+00,5.428939819335937500e+00,3.442736387252807617e+00,5.164560317993164062e+00,3.840497970581054688e+00,7.541450023651123047e+00,4.203883647918701172e+00,5.182032108306884766e+00,3.965528249740600586e+00
5.447801113128662109e+00,6.343479633331298828e+00,1.011371231079101562e+01,8.475625038146972656e+00,9.347360610961914062e+00,8.159581184387207031e+00,5.885119438171386719e+00,1.677911400794982910e+00,5.410812377929687500e+00,3.687790155410766602e+00,5.416550159454345703e+00,4.200076580047607422e+00,7.813166141510009766e+00,4.101028919219970703e+00,5.097057819366455078e+00,4.296159267425537109e+00
4.836488246917724609e+00,6.963323116302490234e+00,1.049754333496093750e+01,8.042677879333496094e+00,9.090762138366699219e+00,7.982086658477783203e+00,5.265477657318115234e+00,1.701202273368835449e+00,5.293756484985351562e+00,3.316234350204467773e+00,4.927650928497314453e+00,3.662849903106689453e+00,7.214369773864746094e+00,4.529647350311279297e+00,5.726954936981201172e+00,4.256279468536376953e+00
4.429337024688720703e+00,6.955159664154052734e+00,1.021757125854492188e+01,7.859115123748779297e+00,9.344390869140625000e+00,7.899599552154541016e+00,5.575014591217041016e+00,1.614423036575317383e+00,5.433654785156250000e+00,3.335117578506469727e+00,4.870731353759765625e+00,4.117666244506835938e+00,7.741389274597167969e+00,4.267507553100585938e+00,5.384959697723388672e+00,3.601597785949707031e+00
4.972537040710449219e+00,6.664023876190185547e+00,1.040346240997314453e+01,8.143486022949218750e+00,9.039795875549316406e+00,8.063509941101074219e+00,5.344268321990966797e+00,1.777187824249267578e+00,5.238927841186523438e+00,3.441655874252319336e+00,4.978851795196533203e+00,3.678520202636718750e+00,7.209415435791015625e+00,4.462934494018554688e+00,5.687542438507080078e+00,4.372187137603759766e+00
4.938106536865234375e+00,7.062910556793212891e+00,1.014255046844482422e+01,7.974548339843750000e+00,9.209931373596191406e+00,7.897925853729248047e+00,5.570992946624755859e+00,1.714170336723327637e+00,5.449756145477294922e+00,3.425414323806762695e+00,5.095288753509521484e+00,4.071619987487792969e+00,7.749937057495117188e+00,4.170379638671875000e+00,5.197487354278564453e+00,3.790034055709838867e+00
5.288355827331542969e+00,6.780115604400634766e+00,9.544614791870117188e+00,8.079839706420898438e+00,8.550616264343261719e+00,7.725381374359130859e+00,5.702851295471191406e+00,2.053249835968017578e+00,5.649676799774169922e+00,3.694891214370727539e+00,5.642903327941894531e+00,3.494147777557373047e+00,7.143075942993164062e+00,4.208260059356689453e+00,5.268803596496582031e+00,4.709454536437988281e+00
5.103960990905761719e+00,6.766133785247802734e+00,1.039451599121093750e+01,8.157201766967773438e+00,9.059755325317382812e+00,8.078891754150390625e+00,5.436468601226806641e+00,1.763198971748352051e+00,5.314393043518066406e+00,3.450919628143310547e+00,5.110392570495605469e+00,3.636644601821899414e+00,7.182516574859619141e+00,4.468549728393554688e+00,5.601368904113769531e+00,4.456103801727294922e+00
5.202284812927246094e+00,6.865461826324462891e+00,1.035854339599609375e+01,7.976398468017578125e+00,9.293265342712402344e+00,8.163650512695312500e+00,5.769155025482177734e+00,1.692941308021545410e+00,5.432011127471923828e+00,3.353883743286132812e+00,5.169223785400390625e+00,3.861187696456909180e+00,7.430173873901367188e+00,4.313014507293701172e+00,5.095147132873535156e+00,4.026041030883789062e+00
4.333093643188476562e+00,6.109194755554199219e+00,9.663613319396972656e+00,8.198735237121582031e+00,9.235082626342773438e+00,7.501474380493164062e+00,5.658341884613037109e+00,1.642850518226623535e+00,5.582985877990722656e+00,3.296258211135864258e+00,5.211663722991943359e+00,4.309631824493408203e+00,7.766116619110107422e+00,4.178004264831542969e+00,5.089306354522705078e+00,3.925197124481201172e+00
5.065279483795166016e+00,6.805135726928710938e+00,9.863393783569335938e+00,8.153157234191894531e+00,9.003208160400390625e+00,7.949430465698242188e+00,5.813680648803710938e+00,1.801054716110229492e+00,5.503019809722900391e+00,3.743585348129272461e+00,5.363647937774658203e+00,4.009175777435302734e+00,7.709913253784179688e+00,4.067828655242919922e+00,5.392158031463623047e+00,4.153367042541503906e+00
5.105432033538818359e+00,6.131155490875244141e+00,9.990899085998535156e+00,8.469594001770019531e+00,9.499654769897460938e+00,7.979968070983886719e+00,5.885447978973388672e+00,1.580052137374877930e+00,5.450607299804687500e+00,3.545548439025878906e+00,5.327563762664794922e+00,4.492354393005371094e+00,8.060567855834960938e+00,4.045779228210449219e+00,4.954647064208984375e+00,4.001998901367187500e+00
4.759614944458007812e+00,6.932194232940673828e+00,1.038583660125732422e+01,8.050638198852539062e+00,9.196634292602539062e+00,7.975707054138183594e+00,5.419875621795654297e+00,1.656028032302856445e+00,5.344360828399658203e+00,3.384526014328002930e+00,4.959023952484130859e+00,3.883839130401611328e+00,7.479406833648681641e+00,4.394501686096191406e+00,5.613921642303466797e+00,4.049613475799560547e+00
5.377129077911376953e+00,6.445467472076416016e+00,9.646130561828613281e+00,8.505266189575195312e+00,8.959075927734375000e+00,7.944376945495605469e+00,5.929699420928955078e+00,1.828240990638732910e+00,5.559022426605224609e+00,3.940207719802856445e+00,5.680062770843505859e+00,4.067419528961181641e+00,7.793859958648681641e+00,4.000204563140869141e+00,5.323488235473632812e+00,4.579700469970703125e+00
5.189372539520263672e+00,7.015626907348632812e+00,9.946922302246093750e+00,7.946591854095458984e+00,8.854177474975585938e+00,7.797029018402099609e+00,5.500913619995117188e+00,1.917669892311096191e+00,5.492268562316894531e+00,3.434937000274658203e+00,5.284124374389648438e+00,3.741207122802734375e+00,7.385848045349121094e+00,4.202918052673339844e+00,5.134360313415527344e+00,4.145045757293701172e+00
4.259938716888427734e+00,6.829689979553222656e+00,1.018580150604248047e+01,7.999178886413574219e+00,9.324107170104980469e+00,7.865054130554199219e+00,5.481626510620117188e+00,1.599624633789062500e+00,5.353027820587158203e+00,3.467022657394409180e+00,4.798284053802490234e+00,4.226345539093017578e+00,7.871426105499267578e+00,4.238780021667480469e+00,5.667854785919189453e+00,3.651549100875854492e+00
5.420258522033691406e+00,6.708600521087646484e+00,9.559287071228027344e+00,8.267739295959472656e+00,8.668920516967773438e+00,7.826697349548339844e+00,5.787177085876464844e+00,2.002373218536376953e+00,5.605426788330078125e+00,3.867803096771240234e+00,5.687150001525878906e+00,3.702218294143676758e+00,7.416150093078613281e+00,4.085227012634277344e+00,5.303763866424560547e+00,4.688505172729492188e+00
5.157704353332519531e+00,6.293460369110107422e+00,9.769534111022949219e+00,8.501873970031738281e+00,9.334687232971191406e+00,7.930443286895751953e+00,5.969320774078369141e+00,1.657635927200317383e+00,5.537343978881835938e+00,3.757822036743164062e+00,5.510383129119873047e+00,4.416086673736572266e+00,8.082487106323242188e+00,3.961555957794189453e+00,5.067261695861816406e+00,4.161736965179443359e+00
4.342785835266113281e+00,6.203189373016357422e+00,9.773203849792480469e+00,8.178778648376464844e+00,9.279013633728027344e+00,7.590530395507812500e+00,5.628925800323486328e+00,1.627363920211791992e+00,5.530324935913085938e+00,3.330049037933349609e+00,5.127983093261718750e+00,4.316654205322265625e+00,7.803162097930908203e+00,4.190701484680175781e+00,5.176445484161376953e+00,3.871817111968994141e+00
4.932322502136230469e+00,6.122431278228759766e+00,1.018336582183837891e+01,8.300969123840332031e+00,9.531761169433593750e+00,8.050909996032714844e+00,5.895675659179687500e+00,1.513168215751647949e+00,5.506753921508789062e+00,3.332287311553955078e+00,5.246432304382324219e+00,4.208471775054931641e+00,7.671870231628417969e+00,4.301771163940429688e+00,5.045240879058837891e+00,4.100932121276855469e+00
4.938522338867187500e+00,6.915179729461669922e+00,1.048888969421386719e+01,8.085350036621093750e+00,9.023517608642578125e+00,7.973117351531982422e+00,5.212943077087402344e+00,1.749587774276733398e+00,5.271150588989257812e+00,3.319608449935913086e+00,4.959291934967041016e+00,3.575605630874633789e+00,7.105914115905761719e+00,4.562446594238281250e+00,5.727823734283447266e+00,4.386287212371826172e+00
