3.976809740066528320e+00,3.146794319152832031e+00,8.031789779663085938e+00,8.582267761230468750e+00,8.252577781677246094e+00,7.480280399322509766e+00,3.654389619827270508e+00,7.182670593261718750e+00,4.449403285980224609e+00,5.521399497985839844e+00,6.679586410522460938e+00,6.409543991088867188e+00,2.224074602127075195e+00,6.052103996276855469e+00,4.479852199554443359e+00,7.079852581024169922e+00,4.451693534851074219e+00,4.589912891387939453e+00,3.947226047515869141e+00,4.752553462982177734e+00,4.499213218688964844e+00,5.746489048004150391e+00,5.630775928497314453e+00,3.786777019500732422e+00,3.538834333419799805e+00,8.152009963989257812e+00,4.896588802337646484e+00,5.234892368316650391e+00,5.430745601654052734e+00,3.769899606704711914e+00,5.861408233642578125e+00,6.116293430328369141e+00
4.143234729766845703e+00,3.223980665206909180e+00,8.135778427124023438e+00,8.614253997802734375e+00,8.548357963562011719e+00,7.359067440032958984e+00,3.230887889862060547e+00,7.332839488983154297e+00,4.438964366912841797e+00,5.466294288635253906e+00,6.756398200988769531e+00,6.586546897888183594e+00,2.275240182876586914e+00,6.023193836212158203e+00,4.368278503417968750e+00,7.264576911926269531e+00,4.405303955078125000e+00,4.676588058471679688e+00,4.033897876739501953e+00,4.777506828308105469e+00,4.281244277954101562e+00,5.797968387603759766e+00,5.764668464660644531e+00,3.535424709320068359e+00,3.508002281188964844e+00,7.934288024902343750e+00,4.916801929473876953e+00,5.165141105651855469e+00,5.644830226898193359e+00,3.503345966339111328e+00,5.597672939300537109e+00,5.878730773925781250e+00
4.244911670684814453e+00,3.342889070510864258e+00,7.855156898498535156e+00,8.859509468078613281e+00,8.206525802612304688e+00,7.172183036804199219e+00,3.538680553436279297e+00,7.672967910766601562e+00,4.018760204315185547e+00,5.530090808868408203e+00,6.804574489593505859e+00,6.566916942596435547e+00,2.553786993026733398e+00,5.899018764495849609e+00,4.462522506713867188e+00,7.060029506683349609e+00,4.644908905029296875e+00,4.534416675567626953e+00,4.184917926788330078e+00,4.224126338958740234e+00,3.862746953964233398e+00,5.505233287811279297e+00,6.091058254241943359e+00,3.447854757308959961e+00,3.557213068008422852e+00,7.281364917755126953e+00,4.861943244934082031e+00,5.274453639984130859e+00,5.535019397735595703e+00,3.748349189758300781e+00,5.772774219512939453e+00,5.763730049133300781e+00
3.968148469924926758e+00,3.172125577926635742e+00,8.103657722473144531e+00,8.673355102539062500e+00,8.412744522094726562e+00,7.485331535339355469e+00,3.383524894714355469e+00,7.206932067871093750e+00,4.492407798767089844e+00,5.486233711242675781e+00,6.758952617645263672e+00,6.487140178680419922e+00,2.246531248092651367e+00,5.981354236602783203e+00,4.380105972290039062e+00,7.172591209411621094e+00,4.378858089447021484e+00,4.626740932464599609e+00,3.971581220626831055e+00,4.756096363067626953e+00,4.386360645294189453e+00,5.769253253936767578e+00,5.707790851593017578e+00,3.675612688064575195e+00,3.513878822326660156e+00,8.060865402221679688e+00,4.876919269561767578e+00,5.268383979797363281e+00,5.631371021270751953e+00,3.690586328506469727e+00,5.667678833007812500e+00,6.043383598327636719e+00
4.138031959533691406e+00,3.301307201385498047e+00,8.095651626586914062e+00,8.680252075195312500e+00,8.503460884094238281e+00,7.430252075195312500e+00,3.285517930984497070e+00,7.293009757995605469e+00,4.482737064361572266e+00,5.443237781524658203e+00,6.784007549285888672e+00,6.552787780761718750e+00,2.279054164886474609e+00,5.952787876129150391e+00,4.315306663513183594e+00,7.253170490264892578e+00,4.386223316192626953e+00,4.669318675994873047e+00,4.002084732055664062e+00,4.757814407348632812e+00,4.254279136657714844e+00,5.726076602935791016e+00,5.788014888763427734e+00,3.566547155380249023e+00,3.465879678726196289e+00,7.985305309295654297e+00,4.902437686920166016e+00,5.257246971130371094e+00,5.766381263732910156e+00,3.653726339340209961e+00,5.576357364654541016e+00,5.940264701843261719e+00
4.284875869750976562e+00,3.518439769744873047e+00,8.370953559875488281e+00,8.348093986511230469e+00,8.353020668029785156e+00,7.522609233856201172e+00,3.536703348159790039e+00,7.228514194488525391e+00,4.441517353057861328e+00,5.610026359558105469e+00,6.735770702362060547e+00,6.458119392395019531e+00,2.152683973312377930e+00,6.103181362152099609e+00,4.623163223266601562e+00,6.972157955169677734e+00,4.543225765228271484e+00,4.726337432861328125e+00,4.030714035034179688e+00,4.947901725769042969e+00,4.435050487518310547e+00,5.797006607055664062e+00,5.572065830230712891e+00,3.519792318344116211e+00,3.624292135238647461e+00,7.989497661590576172e+00,5.070344448089599609e+00,5.231028079986572266e+00,5.175055980682373047e+00,3.443204164505004883e+00,5.734522819519042969e+00,5.931390762329101562e+00
3.942494630813598633e+00,3.066558361053466797e+00,7.982339859008789062e+00,8.580705642700195312e+00,8.024903297424316406e+00,7.342246532440185547e+00,3.806622505187988281e+00,7.213757514953613281e+00,4.294421195983886719e+00,5.531542778015136719e+00,6.604895114898681641e+00,6.398944377899169922e+00,2.310345888137817383e+00,6.118995666503906250e+00,4.639337539672851562e+00,6.693960666656494141e+00,4.578900814056396484e+00,4.538550853729248047e+00,4.099452972412109375e+00,4.533961296081542969e+00,4.475114345550537109e+00,5.911141872406005859e+00,5.613596439361572266e+00,3.895472049713134766e+00,3.652876853942871094e+00,7.828789234161376953e+00,4.779749870300292969e+00,5.156062126159667969e+00,5.074795246124267578e+00,3.869767665863037109e+00,6.056627750396728516e+00,6.057380676269531250e+00
4.062938690185546875e+00,3.222185850143432617e+00,8.100034713745117188e+00,8.551006317138671875e+00,8.482063293457031250e+00,7.425209522247314453e+00,3.368106126785278320e+00,7.187437057495117188e+00,4.542666435241699219e+00,5.456116676330566406e+00,6.684917926788330078e+00,6.509700775146484375e+00,2.189824819564819336e+00,6.068109035491943359e+00,4.387540340423583984e+00,7.237093448638916016e+00,4.373321056365966797e+00,4.669135570526123047e+00,3.960471630096435547e+00,4.872252464294433594e+00,4.476680755615234375e+00,5.849091053009033203e+00,5.620162487030029297e+00,3.694267034530639648e+00,3.500890016555786133e+00,8.188337326049804688e+00,4.901141166687011719e+00,5.155829906463623047e+00,5.621739387512207031e+00,3.605546236038208008e+00,5.697810173034667969e+00,6.009660243988037109e+00
4.566814899444580078e+00,3.584058284759521484e+00,8.160541534423828125e+00,8.295704841613769531e+00,8.533564567565917969e+00,7.338576793670654297e+00,3.498965263366699219e+00,7.445047855377197266e+00,4.369517326354980469e+00,5.555211067199707031e+00,6.679824352264404297e+00,6.551922321319580078e+00,2.185606241226196289e+00,6.157883167266845703e+00,4.501218318939208984e+00,7.411031723022460938e+00,4.546986579895019531e+00,4.736042022705078125e+00,3.963314056396484375e+00,4.994497776031494141e+00,4.334276199340820312e+00,5.602605819702148438e+00,5.696429729461669922e+00,3.403263807296752930e+00,3.502951145172119141e+00,8.082663536071777344e+00,5.164273738861083984e+00,5.079087257385253906e+00,5.417712688446044922e+00,3.295981884002685547e+00,5.736845970153808594e+00,5.820336818695068359e+00
4.149250984191894531e+00,3.483471870422363281e+00,8.146356582641601562e+00,8.642438888549804688e+00,8.008452415466308594e+00,7.411049842834472656e+00,3.662729024887084961e+00,7.219674587249755859e+00,4.259547233581542969e+00,5.530740737915039062e+00,6.708721160888671875e+00,6.454686641693115234e+00,2.354512214660644531e+00,6.003553390502929688e+00,4.659836292266845703e+00,6.461653232574462891e+00,4.594269275665283203e+00,4.613262653350830078e+00,4.190070629119873047e+00,4.441677093505859375e+00,4.239957332611083984e+00,5.933824062347412109e+00,5.680394649505615234e+00,3.702476739883422852e+00,3.734679460525512695e+00,7.519367218017578125e+00,4.749413490295410156e+00,5.292750358581542969e+00,5.061130046844482422e+00,3.864403486251831055e+00,5.869610309600830078e+00,5.939090728759765625e+00
